id,high,mean,low
silver falls,1.59261028826246e-05,5.30870096087487e-06,0
silver miel,1.18040527247688e-05,3.93468424158961e-06,0
silver spring,2.10147908357627e-06,5.96164279028729e-07,0
silver springs,5.04521077462554e-05,1.90999024295414e-05,0
silver swan (nutriasia),8.55674830078755e-05,2.42744632646456e-05,0
sima global venture,8.75040799047522e-05,3.01357842609875e-05,0
simba,9.7129185053761e-07,3.23763950179203e-07,0
simba biscuits,3.71247227857871e-05,1.23749075952624e-05,0
simba chief,0.000123217743355043,3.08044358387608e-05,0
simba indo makmur,1.13906257573554e-06,3.23138319357601e-07,0
simba indosnack makmur,2.48348999817042e-05,1.04668806837902e-05,0
simba indosnart,1.96712229068144e-05,7.22664018922866e-06,0
simbhaoli sugars,4.63947508978834e-07,1.15986877244709e-07,0
sime darby oils morakot public company limited,4.54008315317387e-05,1.65306751739563e-05,0
simid,3.89728848226871e-05,1.1056137538351e-05,0
"simid dobrudzha, simid dobrudzha",0.00287959866220736,0.00107023411371237,0
simoneto alimentos,2.44084837657616e-05,6.92439255766288e-06,0
simpa,0.000231853144218452,7.72843814061507e-05,0
simple delite,4.18060200668896e-06,1.39353400222965e-06,0
simple life trading  company,6.2513674866377e-06,2.08378916221257e-06,0
simple life trading co ltd,1.98289423242164e-05,6.60964744140548e-06,0
simply canola,7.9469482028061e-07,2.25445339086698e-07,0
simply chocolate,1.69098377506003e-05,7.1774794035115e-06,0
simsek,7.02130497974353e-07,2.34043499324785e-07,0
sin culpa,1.88244743265544e-06,6.27482477551814e-07,0
sin marca,0.0005792504223701,0.000144812605592525,0
sin ramen,4.45930880713489e-05,1.48643626904496e-05,0
sina,1.52021891152326e-05,5.0673963717442e-06,0
sinar abadi,1.13906257573554e-06,3.23138319357601e-07,0
sinar abadi jaya,0.000185677521737442,0.000113154451981454,4.65372065801865e-05
"sinar abadi, tirta mumbul jaya abadi",2.38081373819312e-05,9.65945016388426e-06,0
sinar antjol,1.71511877197496e-05,5.71706257324987e-06,0
sinar jaya prakarsa,0.000122858507951676,4.09528359838919e-05,0
sinar joyo boyo,3.78620559096359e-05,1.2620685303212e-05,0
sinar kencana,1.84010259317666e-05,6.38258801464073e-06,0
sinar kencana agung,3.386338527851e-05,8.81040824013137e-06,0
"sinar kencana, sinar kencana agung",0.000104804312736068,6.12835564097132e-05,2.65119097013292e-05
sinar mas,3.48452147552597e-05,9.88516730645666e-06,0
sinar niaga,5.94927056985088e-07,1.98309018995029e-07,0
sinar pangan,1.2016101576112e-05,4.00536719203733e-06,0
sinar pangan sejahtera,6.69872498585126e-05,3.01335850130571e-05,2.80600695518232e-06
sinar taboali cimahi,7.89235145188007e-06,3.12568374331885e-06,0
sinaran ais,6.45988912814403e-05,1.83259266046639e-05,0
sinco,4.88169675315232e-06,1.38487851153258e-06,0
sinde,6.77456708036703e-06,2.76196569012833e-06,0
sinde budi sentosa,9.63963272280972e-05,5.15371545380101e-05,7.64452938365982e-06
sindojaya,0.000119385292747978,3.38681681554549e-05,0
sindu amritha,4.88245489832288e-06,1.62748496610763e-06,0
sinecod,6.65127266559729e-07,2.21709088853243e-07,0
sinele budi sentosa,4.8064406304448e-05,1.60214687681493e-05,0
"sinelli concepts international, inc.",7.86936848317923e-06,2.62312282772641e-06,0
singapore,2.17881537807894e-06,7.2627179269298e-07,0
singh a water,0.000182426269382791,6.08087564609304e-05,0
single-use sushi tray,4.89436332490415e-05,1.63145444163472e-05,0
single serve,6.41114684731854e-06,2.13704894910618e-06,0
sip-sip,1.78372352285396e-06,5.94574507617986e-07,0
sirab,1.26445429313844e-06,4.2148476437948e-07,0
sirko,4.00536719203733e-06,1.33512239734578e-06,0
sirmakes,1.99538179967919e-06,6.65127266559729e-07,0
sirmaur soap & slite,6.26798572944127e-08,1.77815197998334e-08,0
sirup,1.3744444953498e-05,4.58148165116599e-06,0
sister,5.65503788498592e-06,2.50309082023924e-06,0
sitabac,0.00012946380407811,4.31546013593699e-05,0
sitir,1.33779264214047e-05,4.45930880713489e-06,0
siusop,2.87491255474313e-06,9.58304184914376e-07,0
siusop (my hao),1.43745627737156e-06,4.79152092457188e-07,0
sivoderm,5.1999007291679e-05,1.85050713379011e-05,0
six pack rings,3.78620559096359e-05,1.2620685303212e-05,0
six soap,8.0752070954153e-07,2.69173569847177e-07,0
sixtusbrau,3.58978347622666e-06,1.19659449207555e-06,0
siyaram foods,4.63947508978834e-07,1.15986877244709e-07,0
sizzling bangus,4.96122036030549e-05,1.74816823362692e-05,0
sja,1.4541224371092e-05,4.84707479036402e-06,0
sk indis,1.56699643236032e-06,4.44537994995836e-07,0
sk industries,1.44163671777149e-06,4.08974955396169e-07,0
"sk industries uni,",1.56699643236032e-06,4.44537994995836e-07,0
"sk usa, inc",9.80067869699977e-06,2.45016967424994e-06,0
sk+f,1.71511877197496e-06,5.71706257324986e-07,0
skanaus,1.63544332780008e-06,5.45147775933361e-07,0
skb industries,4.19809406529436e-06,1.39936468843145e-06,0
sketchers,2.52413706064239e-05,6.31034265160598e-06,0
skg pharm,1.8325926604664e-06,6.10864220155465e-07,0
skimo sorvetes,7.6884634605774e-06,2.5628211535258e-06,0
skin lightening  citra unilever thailand,8.53910197110937e-06,2.84636732370312e-06,0
skin reflection beauty essentials,8.54819579642472e-06,2.13704894910618e-06,0
skinny,1.64012782991347e-05,6.23329702877255e-06,0
skinny bars,1.47659232024334e-06,4.92197440081114e-07,0
skintec advance incorporated,3.98616021071429e-06,1.59235197692806e-06,0
skirt dry gin,1.8325926604664e-06,6.10864220155465e-07,0
skittler,3.62545431474382e-06,9.06363578685954e-07,0
skittles,1.10989433805902e-06,3.69964779353006e-07,0
skittles candy,8.0752070954153e-07,2.69173569847177e-07,0
sklavenitis,5.09635292243988e-05,1.27408823060997e-05,0
skore,2.65786617643802e-06,8.85955392146006e-07,0
skoro table water,1.8325926604664e-06,6.10864220155465e-07,0
skul bukol corn pop,8.0752070954153e-07,2.69173569847177e-07,0
skwinkles,7.32368234748432e-06,2.44122744916144e-06,0
sky blue bakery,2.12107553680255e-05,5.30268884200639e-06,0
sky delta kite,2.73018906559279e-05,6.82547266398198e-06,0
sky live foods,4.63947508978834e-07,1.15986877244709e-07,0
sky vodka,1.85289839631644e-06,6.17632798772146e-07,0
skyr,6.87222247674898e-06,2.29074082558299e-06,0
skyros shipping,6.65127266559729e-07,2.21709088853243e-07,0
skyview water co ltd,2.49278132075864e-06,8.30927106919546e-07,0
sl snack national llc,1.25418060200669e-05,4.18060200668896e-06,0
sl snakes,1.46473646949686e-05,4.88245489832288e-06,0
"sla, surya lestari abadi",6.32739763174546e-05,2.25978486848052e-05,0
slane zanimacije,6.65127266559729e-07,2.21709088853243e-07,0
slavyana fish,1.94864424113435e-05,5.52806876917549e-06,0
slay olay,1.53606484154565e-05,4.35763075615788e-06,0
slectpharma,4.20295816715253e-06,1.19232855805746e-06,0
slem fit,1.23233076573479e-05,3.49597380350297e-06,0
slemfit,1.73955232206908e-05,7.39771448453484e-06,0
slide,1.43745627737156e-06,4.79152092457188e-07,0
slim,2.91871417506375e-07,7.29678543765937e-08,0
slimdelis,0.000111482720178372,3.71609067261241e-05,0
slipper,9.90697282257382e-05,2.81048874399258e-05,0
slippers,0.000376836478738652,0.000106903965599618,0
sln coffee,1.28105998563383e-05,6.40529992816914e-06,0
slobozhanskyi dairy factory,1.98682075565416e-05,6.62273585218054e-06,0
slobіds'ka,6.91961711451966e-05,2.30653903817322e-05,0
słonecznik sp.z.o.o.,1.94824171185505e-05,6.49413903951684e-06,0
slush puppy,1.47659232024334e-06,4.92197440081114e-07,0
slushie,6.46276638715202e-06,2.15425546238401e-06,0
sm,1.37078031657436e-05,4.72932905741829e-06,0
sm food product pvt ltd,1.56699643236032e-07,4.44537994995836e-08,0
sm group,4.12898963623601e-06,1.37632987874534e-06,0
sm supermalls,1.66869039757436e-06,4.73387346829607e-07,0
smak retail limited,0.000124184226171605,3.74544596722062e-05,0
small local entreprises,0.00057963286054613,0.000193210953515377,0
small planet foods,8.30927106919545e-05,2.76975702306515e-05,0
smallwares ltd,3.09674222717701e-06,1.032247409059e-06,0
smarij,5.29469383432903e-06,1.76489794477634e-06,0
smart caffe,6.65127266559729e-07,2.21709088853243e-07,0
smart cool co ltd,1.24639066037932e-06,4.15463553459773e-07,0
smart food inc,1.46473646949686e-05,4.88245489832288e-06,0
smart for life,6.47319020390549e-06,2.1577300679685e-06,0
smart industries,0.000233648341211038,9.57283642538982e-05,9.32658764701648e-06
smart pop,0.000286669851887243,9.55566172957477e-05,0
smart respifresh,4.63947508978834e-07,1.15986877244709e-07,0
smart san,4.63947508978834e-07,1.15986877244709e-07,0
"smart snack""llc""",1.84948291540157e-05,6.16494305133856e-06,0
smart tbk,2.76149857322574e-05,9.20499524408579e-06,0
smart tel co. tarpaulin,1.66869039757436e-06,4.73387346829607e-07,0
smart water,2.18980789714008e-05,8.65878409321864e-06,0
smart water/coca-cola,0.000172990427862992,5.76634759543305e-05,0
smartbar gruop,1.2946380407811e-05,4.31546013593699e-06,0
smartfood inc.,1.58245606159233e-05,4.48923705416265e-06,0
smartshake,5.01672240802676e-06,1.67224080267559e-06,0
smc,1.6166006065793e-05,4.58610101157249e-06,0
smc enterprise,2.48173951018885e-05,9.76050955110009e-06,0
smc enterprise limited,4.78910038104588e-05,2.05727556474922e-05,2.563398885977e-06
smc products,8.14838144827365e-07,2.31159757397835e-07,0
smci holding,0.000160195821821531,5.98613736609956e-05,0
smci holding inc,2.43235025843722e-05,6.08087564609304e-06,0
smci holdings,1.57017915744186e-05,6.28071662976746e-06,0
smcl holding inc.,3.84433619310745e-05,1.0905918278319e-05,0
smell less,0.000457970306291249,0.000114492576572812,0
smeshariki,9.46551397740897e-06,3.15517132580299e-06,0
smetoniška gira,1.41613185091446e-05,4.01739532174315e-06,0
smile (ð¢ð¾ð² ðšð¿ð´),2.47739378174161e-06,8.25797927247203e-07,0
smile factory gmbh,9.7129185053761e-07,3.23763950179203e-07,0
"smile, smile, wanpen asia drink company limited",6.60833471349322e-05,3.96521142704048e-05,2.15590964918288e-06
smiling nature food pvt ltd,4.63947508978834e-07,1.15986877244709e-07,0
smiltenes piena speks,5.29469383432903e-06,1.76489794477634e-06,0
smine off,2.72093418740434e-05,9.06978062468114e-06,0
smith and jones,9.15042846881305e-07,4.57521423440653e-07,0
smiths,5.82280360732755e-05,2.14548998564442e-05,0
smiths  crisps,0.000113372257808514,3.77907526028381e-05,0
smiths foood co,1.5318236360387e-05,5.10607878679568e-06,0
smiths pepsi cola,8.53910197110937e-06,2.84636732370312e-06,0
smmt,0.000143334925943622,4.77783086478739e-05,0
smokers choice international,3.90256343433601e-05,1.31863677014179e-05,0
smokey dk aps,1.02071841202276e-05,2.89565506956811e-06,0
smucker's,7.02251841808884e-05,2.16541138537588e-05,0
smuckers,0.000104243582504452,3.47478608348174e-05,0
sn snacks,9.27895017957668e-07,2.31973754489417e-07,0
snack-produkte vertriebs ges.m.b.h,4.31546013593699e-06,1.438486711979e-06,0
snack bi do,2.87491255474313e-06,9.58304184914376e-07,0
snack brands australia,7.71051973013285e-05,3.27424180037698e-05,0
snack cá ba anh em,1.90027363940407e-06,6.33424546468025e-07,0
snack club,3.03010790971794e-06,7.57526977429484e-07,0
snack export,9.67079018414796e-06,3.22359672804932e-06,0
snack food association,4.35694891809168e-06,1.54349890109682e-06,0
snack food gmbh,7.25762097298507e-05,2.58905913615866e-05,0
snack fun,8.5755938598748e-06,2.85853128662493e-06,0
snack hằng đai,7.6010945576163e-06,2.5336981858721e-06,0
snack it,8.33165912287127e-06,2.36359124053086e-06,0
snack jacks,2.31033268790706e-05,7.70110895969019e-06,0
snack production,9.87104668638988e-05,4.35760760641868e-05,6.16494305133856e-06
"snack production, snack production",1.78121551773216e-05,7.17144951518252e-06,0
"snack production, snack production, snack production, tm snack production",7.00756594405162e-05,3.47267148876584e-05,1.21680672627338e-05
"snack production, tm snack production",3.70851134869205e-05,1.49519132511615e-05,0
snack thảo mộc vị ngô,1.90027363940407e-06,6.33424546468025e-07,0
snackbar,3.78620559096359e-05,1.2620685303212e-05,0
snackrite,0.000122858507951676,4.09528359838919e-05,0
snacktastic,1.06549856453666e-05,3.55166188178885e-06,0
snackwell food corp,3.0629354326755e-05,1.27921190982154e-05,0
snak factory,1.46473646949686e-05,4.88245489832288e-06,0
snak king - el sabroso,3.71609067261241e-05,1.2386968908708e-05,0
snaku,1.76334706784772e-06,5.87782355949239e-07,0
snapple beverage co.,1.10257635341247e-05,3.67525451137491e-06,0
sneakers,7.75311644876862e-06,3.69919935137326e-06,0
snek ku,9.68983369221604e-05,2.74888899069959e-05,0
sneking,1.2386968908708e-06,4.12898963623601e-07,0
snekkin ðšñ€ñ–ð¿ñ ðÿñ€ð¾ð´ð°ðºñˆ,1.2386968908708e-06,4.12898963623601e-07,0
"šnekorių, šnekorių",9.29697963821489e-06,3.0989932127383e-06,0
snf food ltd,6.93156809399206e-06,2.31052269799735e-06,0
sni jatim indonesia,1.91113234591495e-05,6.37044115304985e-06,0
snickers,1.76273963289647e-05,6.8877188517868e-06,0
snickers  mars inc,1.66554346779628e-05,7.21823870324714e-06,0
snickers mars ð£ðºñ€ð°ð¸ð½ð°,1.2386968908708e-06,4.12898963623601e-07,0
sniper,3.88234865917427e-05,9.70587164793568e-06,0
"snow bear, snow bear, the candymaker inc",0.000122827439608879,6.05561028568087e-05,1.71562582550806e-05
snow clim,2.8286885676884e-06,9.8224071726136e-07,0
snow mountain,8.87247236791183e-06,2.51701343770549e-06,0
snow water co,6.23195330189659e-06,2.07731776729886e-06,0
snowbeer,3.2920490620779e-05,1.60929102164964e-05,9.77617700025727e-07
snowdrop,9.06978062468114e-06,3.02326020822705e-06,0
"snowman, snowman indonesia",2.56134139303917e-05,1.09727918689465e-05,0
snowmans group,1.79241401504813e-05,4.48103503762033e-06,0
sntm200,2.34113712374582e-05,7.80379041248607e-06,0
snyders-lance,4.12607241529737e-05,1.61771121128399e-05,0
so chic lipgloss,3.20557342365927e-06,1.06852447455309e-06,0
so espresso,6.65127266559729e-07,2.21709088853243e-07,0
so good,5.94927056985088e-06,1.98309018995029e-06,0
so good fod,3.36551608085652e-05,8.41379020214131e-06,0
so good food,0.000192026536878439,7.63196667298112e-05,1.65488764661511e-05
"so good, so nice food, so good food",0.000109243190429482,6.26102371863598e-05,2.33206366951777e-05
so win detergent,1.02106292650649e-05,3.40354308835498e-06,0
soberana alimentos,3.26290888326944e-05,1.63145444163472e-05,0
"soberana, soberana food products",1.67593044250558e-05,6.26733340985545e-06,0
soberano balas,1.23298861026771e-05,3.08247152566928e-06,0
sobisc inc,1.56772575250836e-05,5.2257525083612e-06,0
sobisco,4.63947508978834e-07,1.24877637144625e-07,0
soc. cooperativa coal,0.000147366220735786,4.18060200668896e-05,0
socado,4.31546013593699e-05,1.07886503398425e-05,0
socand cup,6.65127266559729e-07,2.21709088853243e-07,0
socar,1.5928538255898e-06,6.46942462948386e-07,0
sociã©tã© camerounaise de fermentations,0.000206062048492857,0.000101681632897366,0
social,2.41769754603699e-06,8.0589918201233e-07,0
societe des eaux de chorges,2.79036630979002e-05,7.91593279373058e-06,0
societe mineral,2.01605335692232e-05,7.58438498957341e-06,0
society tea (amar tea),7.48764538511456e-05,2.49588179503819e-05,0
soco,1.26445429313844e-06,4.2148476437948e-07,0
sococo água de coco,4.14605157688162e-06,1.38201719229387e-06,0
socuco,1.37964177601286e-06,4.59880592004286e-07,0
soda,2.39449833325001e-05,9.63734389529639e-06,4.10498388253697e-07
soda cracker(twellium),5.18524279899406e-06,1.72841426633135e-06,0
soda social,5.64734229796633e-06,1.88244743265544e-06,0
sodicam,9.92708321022962e-05,2.48177080255741e-05,0
sodžiaus,1.63544332780008e-06,5.45147775933361e-07,0
soegaard human resource,1.52021891152326e-05,5.0673963717442e-06,0
soekirraharjo,1.78478117095526e-06,5.94927056985088e-07,0
soeli,2.33335925954733e-05,7.77786419849109e-06,0
soelli,0.00026422656239156,9.73506011366295e-05,0
sofidel,9.76490979664575e-06,2.44122744916144e-06,0
sofidel france,2.99505815404582e-05,9.98352718015275e-06,0
sofidel germany gmbh,6.15548761721074e-06,2.05182920573691e-06,0
sofruta industria alimenticia ltda.,6.13666349605719e-06,2.04555449868573e-06,0
sofsok laces holder,1.68629324639555e-05,5.62097748798516e-06,0
soft & comfy tissues,5.01672240802676e-06,1.67224080267559e-06,0
soft fruity,9.08004055751449e-06,3.02668018583816e-06,0
"softcare, tanzania distillers ltd",0.000256649426540799,8.41192614294062e-05,3.97778985408906e-06
softex indonesia,3.24440790582954e-05,1.30472411817151e-05,0
"softex indonesia, softex indonesia",0.000161025913690437,5.36753045634792e-05,0
softis / regina,1.66633182457425e-05,4.72718248106173e-06,0
softness indonesia indah,1.08657121279842e-05,3.08247152566928e-06,0
soguara,6.65127266559729e-07,2.21709088853243e-07,0
soho industri farmasi,1.12989243424026e-06,3.7663081141342e-07,0
sohum gruh udyog,4.63947508978834e-07,1.15986877244709e-07,0
sojin milk products,1.44653959004452e-05,4.10365841147383e-06,0
sojo,3.72068410978499e-06,1.240228036595e-06,0
sol,7.32368234748432e-06,2.44122744916144e-06,0
sol-u-mel,7.43218134522482e-05,2.47739378174161e-05,0
sol cerveza,2.73018906559279e-05,6.82547266398198e-06,0
solan de cabras,4.83067609881561e-05,2.03091487637894e-05,0
solana pag,1.21539151122297e-05,3.4479191807744e-06,0
solar wings,9.01092814690154e-05,2.55629167287988e-05,0
solares,7.10482431286272e-05,2.82873513409408e-05,0
solaris lab,8.40591633430506e-06,2.38465711611492e-06,0
soldanza,4.18060200668896e-06,1.39353400222965e-06,0
sole,1.99538179967919e-06,6.65127266559729e-07,0
sole margarin,6.65127266559729e-07,2.21709088853243e-07,0
soleil noir,2.99505815404582e-05,9.98352718015275e-06,0
solevita orange,8.33165912287127e-06,2.36359124053086e-06,0
soley,3.03010790971794e-06,7.57526977429484e-07,0
solid multi choco prima,2.44122744916144e-06,8.13742483053813e-07,0
solino group,0.000324885962785207,0.000104009870262175,0
solitas,3.18727078461996e-06,1.43338165956414e-06,0
solite,2.09030100334448e-05,6.96767001114827e-06,0
solo  asahi,1.3115614138632e-05,4.37187137954401e-06,0
solo cup,0.000102515631816199,2.90824487421841e-05,0
solo cups,2.78706800445931e-05,9.29022668153103e-06,0
solo lid,9.55566172957477e-05,3.18522057652492e-05,0
solo packaging,6.41114684731854e-06,2.13704894910618e-06,0
solomka,1.26445429313844e-06,4.2148476437948e-07,0
soluções industriais,1.87541024599131e-05,6.2513674866377e-06,0
solv-x,1.47659232024334e-06,4.92197440081114e-07,0
solvol,4.63438559632957e-06,1.54479519877652e-06,0
som-sooré,7.93298534054322e-06,2.25049229518957e-06,0
som pan products pvt. ltd.,3.68244161604675e-05,1.04466428824021e-05,0
somerset,0.000106265069611885,3.73337481527573e-05,0
someshwar spices,4.63947508978834e-07,1.15986877244709e-07,0
"sona biscuits ltd, sona biscuits ltd",2.31973754489417e-06,5.79934386223543e-07,0
